v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,distance,distancesq,passengers,airpresence,population,route,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,ldistance,ldistancesq
1563,FLLROC,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,0,1,1,1,12.133959,7.075809,14.151618
1563,FLLROC,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,1,1,1,1,12.133959,7.075809,14.151618
1563,FLLROC,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,0,1,0,1,12.133959,7.075809,14.151618
1564,FLLSAN,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,0,1,1,1,13.441397,7.7266536,15.453307
1564,FLLSAN,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,0,1,1,1,13.441397,7.7266536,15.453307
1564,FLLSAN,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,0,1,1,1,13.441397,7.7266536,15.453307
1564,FLLSAN,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,1,1,1,1,13.441397,7.7266536,15.453307
1564,FLLSAN,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,1,1,1,1,13.441397,7.7266536,15.453307
1564,FLLSAN,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAN,US-CA,San Diego,1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4,0,1,1,1,13.441397,7.7266536,15.453307
1565,FLLSAT,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,0,1,1,1,13.38245,7.04316,14.08632
1565,FLLSAT,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,0,1,1,1,13.38245,7.04316,14.08632
1565,FLLSAT,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,0,1,1,1,13.38245,7.04316,14.08632
1565,FLLSAT,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,1,1,1,1,13.38245,7.04316,14.08632
1565,FLLSAT,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,1,1,1,1,13.38245,7.04316,14.08632
1565,FLLSAT,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SAT,US-TX,San Antonio,1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4,0,1,1,1,13.38245,7.04316,14.08632
1566,FLLSDF,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,1,1,1,1,12.227413,6.7979403,13.595881
1566,FLLSDF,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,0,1,1,1,12.227413,6.7979403,13.595881
1566,FLLSDF,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,0,1,1,1,12.227413,6.7979403,13.595881
1566,FLLSDF,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,0,1,1,1,12.227413,6.7979403,13.595881
1566,FLLSDF,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,1,1,1,1,12.227413,6.7979403,13.595881
1566,FLLSDF,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SDF,US-KY,Louisville,256231,62,0,896,802816,5368,4809728,204314,73,4,0,1,1,1,12.227413,6.7979403,13.595881
1567,FLLSEA,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,0,1,1,1,12.787969,7.9072838,15.814568
1567,FLLSEA,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,0,1,1,1,12.787969,7.9072838,15.814568
1567,FLLSEA,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,0,1,1,1,12.787969,7.9072838,15.814568
1567,FLLSEA,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,1,1,1,1,12.787969,7.9072838,15.814568
1567,FLLSEA,ua,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,0,1,1,1,12.787969,7.9072838,15.814568
1567,FLLSEA,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SEA,US-WA,Seattle,563374,86,0,2717,7382089,12321,33476156,357885.5,85,5,0,1,1,1,12.787969,7.9072838,15.814568
1568,FLLSFO,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,0,1,1,1,13.048857,7.8567066,15.713413
1568,FLLSFO,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,0,1,1,1,13.048857,7.8567066,15.713413
1568,FLLSFO,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,0,1,1,1,13.048857,7.8567066,15.713413
1568,FLLSFO,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,1,1,1,1,13.048857,7.8567066,15.713413
1568,FLLSFO,ua,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,0,1,1,1,13.048857,7.8567066,15.713413
1568,FLLSFO,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SFO,US-CA,San Francisco,776733,88,1,2583,6671889,7942,20514186,464565,86,4,0,1,0,1,13.048857,7.8567066,15.713413
1569,FLLSJC,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,0,1,1,1,13.168617,7.84659,15.69318
1569,FLLSJC,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,0,1,1,1,13.168617,7.84659,15.69318
1569,FLLSJC,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,0,1,1,1,13.168617,7.84659,15.69318
1569,FLLSJC,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,1,1,1,1,13.168617,7.84659,15.69318
1569,FLLSJC,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,1,1,1,1,13.168617,7.84659,15.69318
1569,FLLSJC,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SJC,US-CA,San Jose,894943,59,1,2557,6538249,4828,12345196,523670,71.5,3,1,1,1,1,13.168617,7.84659,15.69318
1570,FLLSLC,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,0,1,1,1,12.026168,7.6415644,15.283129
1570,FLLSLC,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,0,1,1,1,12.026168,7.6415644,15.283129
1570,FLLSLC,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,0,1,1,1,12.026168,7.6415644,15.283129
1570,FLLSLC,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,1,1,1,1,12.026168,7.6415644,15.283129
1570,FLLSLC,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,1,1,1,1,12.026168,7.6415644,15.283129
1570,FLLSLC,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SLC,US-UT,Salt Lake City,181743,74,0,2083,4338889,5963,12420929,167070,79,3,1,1,1,1,12.026168,7.6415644,15.283129
1571,FLLSMF,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,0,1,1,1,12.5415,7.8434563,15.686913
1571,FLLSMF,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,0,1,1,1,12.5415,7.8434563,15.686913
1571,FLLSMF,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,0,1,1,1,12.5415,7.8434563,15.686913
1571,FLLSMF,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,1,1,1,1,12.5415,7.8434563,15.686913
1571,FLLSMF,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,1,1,1,1,12.5415,7.8434563,15.686913
1571,FLLSMF,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SMF,US-CA,Sacramento,407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4,0,1,1,1,12.5415,7.8434563,15.686913
1572,FLLSNA,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,0,1,1,1,12.409777,7.7450027,15.490005
1572,FLLSNA,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,0,1,1,1,12.409777,7.7450027,15.490005
1572,FLLSNA,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,0,1,1,1,12.409777,7.7450027,15.490005
1572,FLLSNA,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,1,1,1,1,12.409777,7.7450027,15.490005
1572,FLLSNA,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,1,1,1,1,12.409777,7.7450027,15.490005
1572,FLLSNA,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SNA,US-CA,Santa Ana,337977,60,1,2310,5336100,3877,8955870,245187,72,3,1,1,1,1,12.409777,7.7450027,15.490005
1573,FLLSTL,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,0,1,1,1,12.430387,6.9622436,13.924487
1573,FLLSTL,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,0,1,1,1,12.430387,6.9622436,13.924487
1573,FLLSTL,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,0,1,1,1,12.430387,6.9622436,13.924487
1573,FLLSTL,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,1,1,1,1,12.430387,6.9622436,13.924487
1573,FLLSTL,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,1,1,1,1,12.430387,6.9622436,13.924487
1573,FLLSTL,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,STL,US-MO,St Louis,348189,90,0,1056,1115136,14217,15013152,250293,87,4,0,1,1,1,12.430387,6.9622436,13.924487
1574,FLLSYR,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,1,1,1,1,11.9174,7.0875735,14.175147
1574,FLLSYR,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,0,1,1,1,11.9174,7.0875735,14.175147
1574,FLLSYR,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,0,1,1,1,11.9174,7.0875735,14.175147
1574,FLLSYR,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,0,1,1,1,11.9174,7.0875735,14.175147
1574,FLLSYR,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,1,1,1,1,11.9174,7.0875735,14.175147
1574,FLLSYR,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,SYR,US-NY,Syracuse,147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3,0,1,0,1,11.9174,7.0875735,14.175147
1575,FLLTOL,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,1,1,1,1,12.358828,6.9939332,13.987866
1575,FLLTOL,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,1,1,1,1,12.358828,6.9939332,13.987866
1575,FLLTOL,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,0,1,1,1,12.358828,6.9939332,13.987866
1575,FLLTOL,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,0,1,1,1,12.358828,6.9939332,13.987866
1575,FLLTOL,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,0,1,0,1,12.358828,6.9939332,13.987866
1575,FLLTOL,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TOL,US-OH,Toledo,313619,15,0,1090,1188100,2263,2466670,233008,49.5,2,0,1,0,1,12.358828,6.9939332,13.987866
1576,FLLTPA,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,1,1,1,1,12.336759,5.2832036,10.566407
1576,FLLTPA,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,1,1,1,1,12.336759,5.2832036,10.566407
1576,FLLTPA,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,0,1,1,1,12.336759,5.2832036,10.566407
1576,FLLTPA,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,1,1,1,1,12.336759,5.2832036,10.566407
1576,FLLTPA,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,1,1,1,1,12.336759,5.2832036,10.566407
1576,FLLTPA,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TPA,US-FL,Tampa,303447,92,1,197,38809,43026,8476122,227922,88,2,0,1,1,1,12.336759,5.2832036,10.566407
1577,FLLTRI,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,0,1,0,1,11.805326,6.6227365,13.245473
1577,FLLTRI,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,0,1,0,1,11.805326,6.6227365,13.245473
1577,FLLTRI,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,0,1,1,1,11.805326,6.6227365,13.245473
1577,FLLTRI,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,0,1,0,1,11.805326,6.6227365,13.245473
1577,FLLTRI,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,1,1,1,1,11.805326,6.6227365,13.245473
1577,FLLTRI,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,752,565504,629,473008,133964,48,1,0,1,0,1,11.805326,6.6227365,13.245473
1578,FLLTUL,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,0,1,1,1,12.516212,7.057898,14.115796
1578,FLLTUL,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,0,1,1,1,12.516212,7.057898,14.115796
1578,FLLTUL,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,0,1,1,1,12.516212,7.057898,14.115796
1578,FLLTUL,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,0,1,0,1,12.516212,7.057898,14.115796
1578,FLLTUL,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,1,1,1,1,12.516212,7.057898,14.115796
1578,FLLTUL,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUL,US-OK,Tulsa,393049,52,0,1162,1350244,3239,3763718,272723,68,3,1,1,1,1,12.516212,7.057898,14.115796
1579,FLLTUS,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,0,1,1,1,12.674663,7.5501351,15.10027
1579,FLLTUS,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,0,1,1,1,12.674663,7.5501351,15.10027
1579,FLLTUS,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,0,1,1,1,12.674663,7.5501351,15.10027
1579,FLLTUS,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,1,1,1,1,12.674663,7.5501351,15.10027
1579,FLLTUS,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,1,1,1,1,12.674663,7.5501351,15.10027
1579,FLLTUS,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TUS,US-AZ,Tucson,486699,60,0,1901,3613801,1384,2630984,319548,72,3,1,1,1,1,12.674663,7.5501351,15.10027
1580,FLLTYS,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,1,1,1,1,12.002385,6.5971456,13.194291
1580,FLLTYS,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,0,1,1,1,12.002385,6.5971456,13.194291
1580,FLLTYS,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,0,1,1,1,12.002385,6.5971456,13.194291
1580,FLLTYS,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,0,1,0,1,12.002385,6.5971456,13.194291
1580,FLLTYS,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,1,1,1,1,12.002385,6.5971456,13.194291
1580,FLLTYS,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,TYS,US-TN,Knoxville,173890,38,0,733,537289,2819,2066327,163143.5,61,2,0,1,0,1,12.002385,6.5971456,13.194291
1581,FNTHOU,aa,0,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,0,1,0,13.854046,7.0475173,14.095035
1581,FNTHOU,al,0,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,1,0,0,13.854046,7.0475173,14.095035
1581,FNTHOU,dl,0,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,0,1,0,13.854046,7.0475173,14.095035
1581,FNTHOU,lcc,1,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,1,1,0,13.854046,7.0475173,14.095035
1581,FNTHOU,ua,0,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,0,0,0,13.854046,7.0475173,14.095035
1581,FNTHOU,wn,0,FNT,US-MI,Flint,124943,28,0,HOU,US-TX,Houston,1953631,70,0,1150,1322500,304,349600,1039287,49,1,0,0,1,0,13.854046,7.0475173,14.095035
1582,FNTIND,aa,0,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,0,0,1,0,13.024545,5.659482,11.318964
1582,FNTIND,al,1,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,0,1,1,0,13.024545,5.659482,11.318964
1582,FNTIND,dl,0,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,0,0,1,0,13.024545,5.659482,11.318964
1582,FNTIND,lcc,0,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,1,1,1,0,13.024545,5.659482,11.318964
1582,FNTIND,ua,0,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,0,0,1,0,13.024545,5.659482,11.318964
1582,FNTIND,wn,0,FNT,US-MI,Flint,124943,28,0,IND,US-IN,Indianapolis,781870,76,0,287,82369,291,83517,453406.5,52,1,0,0,1,0,13.024545,5.659482,11.318964
1583,FNTJAX,aa,0,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,0,1,1,12.972192,6.7684932,13.536986
1583,FNTJAX,al,1,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,1,1,1,12.972192,6.7684932,13.536986
1583,FNTJAX,dl,0,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,0,1,1,12.972192,6.7684932,13.536986
1583,FNTJAX,lcc,1,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,1,1,1,12.972192,6.7684932,13.536986
1583,FNTJAX,ua,0,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,0,1,1,12.972192,6.7684932,13.536986
1583,FNTJAX,wn,0,FNT,US-MI,Flint,124943,28,0,JAX,US-FL,Jacksonville,735617,73,1,870,756900,1043,907410,430280,50.5,2,0,0,1,1,12.972192,6.7684932,13.536986
1584,FNTLAX,aa,0,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,0,0,1,1,14.462552,7.5842648,15.16853
1584,FNTLAX,al,1,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,0,1,1,1,14.462552,7.5842648,15.16853
1584,FNTLAX,dl,0,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,0,0,1,1,14.462552,7.5842648,15.16853
1584,FNTLAX,lcc,0,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,1,1,1,1,14.462552,7.5842648,15.16853
1584,FNTLAX,ua,0,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,0,0,1,1,14.462552,7.5842648,15.16853
1584,FNTLAX,wn,0,FNT,US-MI,Flint,124943,28,0,LAX,US-CA,Los Angeles,3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1,0,0,1,1,14.462552,7.5842648,15.16853
