v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,passenger,dist,airpresence,route,distancesq,distance,ldistance,ldistancesq,lairpresence
2651,SATSFO,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,0,1,1,1,13.775407,994,1719.1776,1708862.5,109,2196324,1482,7.3011479,14.602296,14.351339
2651,SATSFO,al,1,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,0,1,1,1,13.775407,0,0,0,0,2196324,1482,7.3011479,14.602296,0
2651,SATSFO,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,0,1,1,1,13.775407,520,1706.9464,887612.13,135,2196324,1482,7.3011479,14.602296,13.696291
2651,SATSFO,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,1,1,1,1,13.775407,0,0,0,0,2196324,1482,7.3011479,14.602296,0
2651,SATSFO,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,0,1,1,1,13.775407,601,1789.4974,1075488,120.5,2196324,1482,7.3011479,14.602296,13.888286
2651,SATSFO,wn,0,SAT,US-TX,San Antonio,1144646,80,0,SFO,US-CA,San Francisco,776733,88,1,960689.5,4,0,1,0,1,13.775407,111,1563.4419,173542.05,50.5,2196324,1482,7.3011479,14.602296,12.064181
2652,SATSHV,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,0,1,1,0,13.418602,0,0,0,0,146689,383,5.9480348,11.89607,0
2652,SATSHV,al,0,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,1,1,1,0,13.418602,0,0,0,0,146689,383,5.9480348,11.89607,0
2652,SATSHV,dl,0,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,1,1,1,0,13.418602,67,437,29279,119,146689,383,5.9480348,11.89607,10.28466
2652,SATSHV,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,0,1,0,0,13.418602,0,0,0,0,146689,383,5.9480348,11.89607,0
2652,SATSHV,ua,0,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,0,1,0,0,13.418602,0,0,0,0,146689,383,5.9480348,11.89607,0
2652,SATSHV,wn,0,SAT,US-TX,San Antonio,1144646,80,0,SHV,US-LA,Shreveport,200145,19,0,672395.5,1,0,1,0,0,13.418602,0,0,0,0,146689,383,5.9480348,11.89607,0
2653,SATSJC,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,0,1,1,1,13.835112,1310,1691.6787,2216099,108.5,2114116,1454,7.2820735,14.564147,14.611259
2653,SATSJC,al,1,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,0,1,1,1,13.835112,0,0,0,0,2114116,1454,7.2820735,14.564147,0
2653,SATSJC,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,0,1,1,1,13.835112,256,1714.5376,438921.63,118,2114116,1454,7.2820735,14.564147,12.992079
2653,SATSJC,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,1,1,1,1,13.835112,0,0,0,0,2114116,1454,7.2820735,14.564147,0
2653,SATSJC,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,0,1,1,1,13.835112,327,1719.4746,562268.19,108.5,2114116,1454,7.2820735,14.564147,13.239736
2653,SATSJC,wn,1,SAT,US-TX,San Antonio,1144646,80,0,SJC,US-CA,San Jose,894943,59,1,1019794.5,5,0,1,1,1,13.835112,1018,1478.9431,1505564.1,55,2114116,1454,7.2820735,14.564147,14.224679
2654,SATSLC,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,0,1,1,0,13.404823,276,1235.5048,340999.31,97,1179396,1086,6.9902563,13.980513,12.739638
2654,SATSLC,al,1,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,0,1,1,0,13.404823,0,0,0,0,1179396,1086,6.9902563,13.980513,0
2654,SATSLC,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,0,1,1,0,13.404823,3126,1154.4241,3608729.8,135,1179396,1086,6.9902563,13.980513,15.098866
2654,SATSLC,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,1,1,1,0,13.404823,0,0,0,0,1179396,1086,6.9902563,13.980513,0
2654,SATSLC,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,0,1,1,0,13.404823,148,1185,175380,114.5,1179396,1086,6.9902563,13.980513,12.074716
2654,SATSLC,wn,1,SAT,US-TX,San Antonio,1144646,80,0,SLC,US-UT,Salt Lake City,181743,74,0,663194.5,5,0,1,1,0,13.404823,849,1399.3878,1188080.3,56,1179396,1086,6.9902563,13.980513,13.98785
2655,SATSMF,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,0,1,1,1,13.561691,500,1695.8994,847949.69,99,2140369,1463,7.2882442,14.576488,13.650578
2655,SATSMF,al,1,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,0,1,1,1,13.561691,0,0,0,0,2140369,1463,7.2882442,14.576488,0
2655,SATSMF,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,0,1,1,1,13.561691,405,1648.3694,667589.63,117.5,2140369,1463,7.2882442,14.576488,13.41143
2655,SATSMF,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,1,1,1,1,13.561691,0,0,0,0,2140369,1463,7.2882442,14.576488,0
2655,SATSMF,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,0,1,1,1,13.561691,514,1695.1377,871300.75,105.5,2140369,1463,7.2882442,14.576488,13.677744
2655,SATSMF,wn,1,SAT,US-TX,San Antonio,1144646,80,0,SMF,US-CA,Sacramento,407018,61,1,775832,5,0,1,1,1,13.561691,1553,1502.7256,2333732.8,54.5,2140369,1463,7.2882442,14.576488,14.66298
2656,SATSNA,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,0,1,1,1,13.516176,1041,1453.6145,1513212.8,105,1394761,1181,7.0741167,14.148233,14.229746
2656,SATSNA,al,1,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,0,1,1,1,13.516176,0,0,0,0,1394761,1181,7.0741167,14.148233,0
2656,SATSNA,dl,0,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,1,1,1,1,13.516176,197,1585.6774,312378.44,120,1394761,1181,7.0741167,14.148233,12.651974
2656,SATSNA,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,1,1,1,1,13.516176,0,0,0,0,1394761,1181,7.0741167,14.148233,0
2656,SATSNA,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,0,1,1,1,13.516176,210,1653.5784,347251.47,108.5,1394761,1181,7.0741167,14.148233,12.757808
2656,SATSNA,wn,0,SAT,US-TX,San Antonio,1144646,80,0,SNA,US-CA,Santa Ana,337977,60,1,741311.5,3,1,1,1,1,13.516176,54,1294.0834,69880.5,52,1394761,1181,7.0741167,14.148233,11.154556
2657,SATSTL,aa,1,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,0,1,1,0,13.523041,241,817.97168,197131.17,115,617796,786,6.6669569,13.333914,12.191629
2657,SATSTL,al,1,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,0,1,1,0,13.523041,0,0,0,0,617796,786,6.6669569,13.333914,0
2657,SATSTL,dl,0,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,1,1,1,0,13.523041,16,1370.125,21922,126.5,617796,786,6.6669569,13.333914,9.9952917
2657,SATSTL,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,1,1,1,0,13.523041,0,0,0,0,617796,786,6.6669569,13.333914,0
2657,SATSTL,ua,0,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,1,1,1,0,13.523041,44,1423.7059,62643.063,110,617796,786,6.6669569,13.333914,11.045224
2657,SATSTL,wn,1,SAT,US-TX,San Antonio,1144646,80,0,STL,US-MO,St Louis,348189,90,0,746417.5,3,0,1,1,0,13.523041,2848,886.13019,2523698.8,56.5,617796,786,6.6669569,13.333914,14.741237
2658,SATSYR,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,0,1,1,0,13.378518,292,1648.3478,481317.56,88.5,2405601,1551,7.3466554,14.693311,13.084285
2658,SATSYR,al,0,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,1,1,1,0,13.378518,0,0,0,0,2405601,1551,7.3466554,14.693311,0
2658,SATSYR,dl,0,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,1,1,1,0,13.378518,165,1661.6482,274171.94,116.5,2405601,1551,7.3466554,14.693311,12.521514
2658,SATSYR,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,1,1,1,0,13.378518,0,0,0,0,2405601,1551,7.3466554,14.693311,0
2658,SATSYR,ua,0,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,1,1,1,0,13.378518,43,1648,70864,94.5,2405601,1551,7.3466554,14.693311,11.168532
2658,SATSYR,wn,0,SAT,US-TX,San Antonio,1144646,80,0,SYR,US-NY,Syracuse,147306,41,0,645976,1,0,1,0,0,13.378518,0,0,0,0,2405601,1551,7.3466554,14.693311,0
2659,SATTPA,aa,1,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,0,1,1,1,13.492611,325,1179.6016,383370.5,107.5,944784,972,6.8793559,13.758712,12.85676
2659,SATTPA,al,1,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,0,1,1,1,13.492611,0,0,0,0,944784,972,6.8793559,13.758712,0
2659,SATTPA,dl,1,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,0,1,1,1,13.492611,1006,1236.5,1243919,134,944784,972,6.8793559,13.758712,14.033778
2659,SATTPA,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,1,1,1,1,13.492611,0,0,0,0,944784,972,6.8793559,13.758712,0
2659,SATTPA,ua,0,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,1,1,1,1,13.492611,0,0,0,0,944784,972,6.8793559,13.758712,0
2659,SATTPA,wn,1,SAT,US-TX,San Antonio,1144646,80,0,TPA,US-FL,Tampa,303447,92,1,724046.5,4,0,1,1,1,13.492611,2397,978.19434,2344731.8,56,944784,972,6.8793559,13.758712,14.667682
2660,SATTUL,aa,1,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,0,1,1,0,13.552648,254,484,122936,105.5,233289,483,6.1800165,12.360033,11.719427
2660,SATTUL,al,1,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,0,1,1,0,13.552648,0,0,0,0,233289,483,6.1800165,12.360033,0
2660,SATTUL,dl,1,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,0,1,1,0,13.552648,0,0,0,0,233289,483,6.1800165,12.360033,0
2660,SATTUL,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,0,1,0,0,13.552648,0,0,0,0,233289,483,6.1800165,12.360033,0
2660,SATTUL,ua,0,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,1,1,1,0,13.552648,0,0,0,0,233289,483,6.1800165,12.360033,0
2660,SATTUL,wn,1,SAT,US-TX,San Antonio,1144646,80,0,TUL,US-OK,Tulsa,393049,52,0,768847.5,4,0,1,1,0,13.552648,3094,521.90741,1614781.5,56,233289,483,6.1800165,12.360033,14.294711
2661,SATTUS,aa,1,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,0,1,1,0,13.611768,484,1060,513040,98,580644,762,6.6359468,13.271894,13.148111
2661,SATTUS,al,1,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,0,1,1,0,13.611768,0,0,0,0,580644,762,6.6359468,13.271894,0
2661,SATTUS,dl,0,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,1,1,1,0,13.611768,117,1121.1111,131170,126.5,580644,762,6.6359468,13.271894,11.784257
2661,SATTUS,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,1,1,1,0,13.611768,0,0,0,0,580644,762,6.6359468,13.271894,0
2661,SATTUS,ua,0,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,1,1,1,0,13.611768,12,1433,17196,103,580644,762,6.6359468,13.271894,9.75249
2661,SATTUS,wn,0,SAT,US-TX,San Antonio,1144646,80,0,TUS,US-AZ,Tucson,486699,60,0,815672.5,2,1,1,1,0,13.611768,17,1322.25,22478.25,53.5,580644,762,6.6359468,13.271894,10.020348
2662,SATTYS,aa,0,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,1,1,1,0,13.398886,89,1019,90691,80.5,927369,963,6.8700533,13.740107,11.415224
2662,SATTYS,al,0,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,1,1,1,0,13.398886,0,0,0,0,927369,963,6.8700533,13.740107,0
2662,SATTYS,dl,1,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,0,1,1,0,13.398886,238,1031.0476,245389.33,129.5,927369,963,6.8700533,13.740107,12.410605
2662,SATTYS,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,0,1,0,0,13.398886,0,0,0,0,927369,963,6.8700533,13.740107,0
2662,SATTYS,ua,0,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,1,1,1,0,13.398886,12,1702.8572,20434.285,95,927369,963,6.8700533,13.740107,9.9250183
2662,SATTYS,wn,0,SAT,US-TX,San Antonio,1144646,80,0,TYS,US-TN,Knoxville,173890,38,0,659268,1,0,1,0,0,13.398886,0,0,0,0,927369,963,6.8700533,13.740107,0
2663,SBASEA,aa,0,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,1,1,1,1,12.70031,0,0,0,0,824464,908,6.8112445,13.622489,0
2663,SBASEA,al,0,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,0,0,1,1,12.70031,0,0,0,0,824464,908,6.8112445,13.622489,0
2663,SBASEA,dl,0,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,0,0,1,1,12.70031,0,0,0,0,824464,908,6.8112445,13.622489,0
2663,SBASEA,lcc,1,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,0,1,1,1,12.70031,0,0,0,0,824464,908,6.8112445,13.622489,0
2663,SBASEA,ua,1,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,0,1,1,1,12.70031,1296,936.37677,1213544.3,115,824464,908,6.8112445,13.622489,14.009057
2663,SBASEA,wn,0,SBA,US-CA,Santa Barbara,92325,11,1,SEA,US-WA,Seattle,563374,86,0,327849.5,2,0,0,1,1,12.70031,0,0,0,0,824464,908,6.8112445,13.622489,0
2664,SBASFO,aa,0,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,1,1,1,1,12.982018,1,426,426,59.5,68644,262,5.5683446,11.136689,6.0567842
2664,SBASFO,al,0,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,0,0,1,1,12.982018,0,0,0,0,68644,262,5.5683446,11.136689,0
2664,SBASFO,dl,0,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,0,0,1,1,12.982018,0,0,0,0,68644,262,5.5683446,11.136689,0
2664,SBASFO,lcc,0,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,1,1,1,1,12.982018,0,0,0,0,68644,262,5.5683446,11.136689,0
2664,SBASFO,ua,1,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,0,1,1,1,12.982018,7788,262.41336,2043675.3,109,68644,262,5.5683446,11.136689,14.530261
2664,SBASFO,wn,0,SBA,US-CA,Santa Barbara,92325,11,1,SFO,US-CA,San Francisco,776733,88,1,434529,1,0,0,0,1,12.982018,0,0,0,0,68644,262,5.5683446,11.136689,0
2665,SDFSEA,aa,1,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,0,1,1,0,12.92343,147,2400.3076,352845.22,81,3783025,1945,7.5730171,15.146034,12.773787
2665,SDFSEA,al,1,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,0,1,1,0,12.92343,0,0,0,0,3783025,1945,7.5730171,15.146034,0
2665,SDFSEA,dl,1,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,0,1,1,0,12.92343,652,2344.8411,1528836.4,130.5,3783025,1945,7.5730171,15.146034,14.240018
2665,SDFSEA,lcc,0,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,1,1,1,0,12.92343,0,0,0,0,3783025,1945,7.5730171,15.146034,0
2665,SDFSEA,ua,1,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,0,1,1,0,12.92343,5,2007,10035,101.5,3783025,1945,7.5730171,15.146034,9.2139339
2665,SDFSEA,wn,1,SDF,US-KY,Louisville,256231,62,0,SEA,US-WA,Seattle,563374,86,0,409802.5,5,0,1,1,0,12.92343,282,2605.6709,734799.19,55,3783025,1945,7.5730171,15.146034,13.507354
2666,SDFSFO,aa,1,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,0,1,1,1,13.154796,179,2198.5,393531.5,81.5,3960100,1990,7.59589,15.19178,12.882919
2666,SDFSFO,al,0,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,1,1,1,1,13.154796,0,0,0,0,3960100,1990,7.59589,15.19178,0
2666,SDFSFO,dl,1,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,0,1,1,1,13.154796,595,2292.7786,1364203.3,134,3960100,1990,7.59589,15.19178,14.126081
2666,SDFSFO,lcc,0,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,1,1,1,1,13.154796,0,0,0,0,3960100,1990,7.59589,15.19178,0
2666,SDFSFO,ua,1,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,0,1,1,1,13.154796,3,2238.5,6715.5,95.5,3960100,1990,7.59589,15.19178,8.8123226
2666,SDFSFO,wn,0,SDF,US-KY,Louisville,256231,62,0,SFO,US-CA,San Francisco,776733,88,1,516482,3,0,1,0,1,13.154796,6,2157,12942,50,3960100,1990,7.59589,15.19178,9.4683104
2667,SDFSJC,aa,1,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,0,1,1,1,13.263145,273,2186.5288,596922.38,81,3880900,1970,7.5857887,15.171577,13.299544
2667,SDFSJC,al,0,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,1,1,1,1,13.263145,0,0,0,0,3880900,1970,7.5857887,15.171577,0
2667,SDFSJC,dl,0,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,1,1,1,1,13.263145,163,2430.6721,396199.56,117,3880900,1970,7.5857887,15.171577,12.889676
2667,SDFSJC,lcc,0,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,1,1,1,1,13.263145,0,0,0,0,3880900,1970,7.5857887,15.171577,0
2667,SDFSJC,ua,1,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,0,1,1,1,13.263145,1,2115,2115,83.5,3880900,1970,7.5857887,15.171577,7.6572828
2667,SDFSJC,wn,0,SDF,US-KY,Louisville,256231,62,0,SJC,US-CA,San Jose,894943,59,1,575587,2,1,1,1,1,13.263145,184,2147.2837,395100.19,54.5,3880900,1970,7.5857887,15.171577,12.886897
2668,SDFSLC,aa,1,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,0,1,1,0,12.296767,79,1721,135959,69.5,1982464,1408,7.2499256,14.499851,11.820116
2668,SDFSLC,al,0,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,1,1,1,0,12.296767,0,0,0,0,1982464,1408,7.2499256,14.499851,0
2668,SDFSLC,dl,1,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,0,1,1,0,12.296767,1336,1743.4449,2329242.5,134,1982464,1408,7.2499256,14.499851,14.661054
2668,SDFSLC,lcc,0,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,1,1,1,0,12.296767,0,0,0,0,1982464,1408,7.2499256,14.499851,0
2668,SDFSLC,ua,1,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,0,1,1,0,12.296767,7,1517.7142,10624,89.5,1982464,1408,7.2499256,14.499851,9.2709646
2668,SDFSLC,wn,1,SDF,US-KY,Louisville,256231,62,0,SLC,US-UT,Salt Lake City,181743,74,0,218987,4,0,1,1,0,12.296767,246,1439.2125,354046.28,55.5,1982464,1408,7.2499256,14.499851,12.777185
2669,SDFSMF,aa,1,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,0,1,1,1,12.711759,135,2164,292140,71.5,3736489,1933,7.5668283,15.133657,12.584991
2669,SDFSMF,al,1,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,0,1,1,1,12.711759,0,0,0,0,3736489,1933,7.5668283,15.133657,0
2669,SDFSMF,dl,0,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,1,1,1,1,12.711759,154,2390.303,368106.66,116.5,3736489,1933,7.5668283,15.133657,12.816131
2669,SDFSMF,lcc,0,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,1,1,1,1,12.711759,0,0,0,0,3736489,1933,7.5668283,15.133657,0
2669,SDFSMF,ua,1,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,0,1,1,1,12.711759,2,2067,4134,80.5,3736489,1933,7.5668283,15.133657,8.3272429
2669,SDFSMF,wn,1,SDF,US-KY,Louisville,256231,62,0,SMF,US-CA,Sacramento,407018,61,1,331624.5,4,0,1,1,1,12.711759,310,2062.3809,639338.06,54,3736489,1933,7.5668283,15.133657,13.36819
2670,SDFSNA,aa,1,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,0,1,1,1,12.601837,332,1960.0763,650745.31,77.5,3326976,1824,7.5087872,15.017574,13.385875
2670,SDFSNA,al,1,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,0,1,1,1,12.601837,0,0,0,0,3326976,1824,7.5087872,15.017574,0
2670,SDFSNA,dl,1,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,0,1,1,1,12.601837,627,2148.1418,1346884.9,119,3326976,1824,7.5087872,15.017574,14.113306
2670,SDFSNA,lcc,0,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,1,1,1,1,12.601837,0,0,0,0,3326976,1824,7.5087872,15.017574,0
2670,SDFSNA,ua,1,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,0,1,1,1,12.601837,3,2012,6036,83.5,3326976,1824,7.5087872,15.017574,8.7056627
2670,SDFSNA,wn,0,SDF,US-KY,Louisville,256231,62,0,SNA,US-CA,Santa Ana,337977,60,1,297104,4,1,1,1,1,12.601837,10,1844,18440,51.5,3326976,1824,7.5087872,15.017574,9.8223314
2671,SDFSRQ,aa,0,SDF,US-KY,Louisville,256231,62,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,154473,2,0,1,0,1,11.947775,0,0,0,0,586756,766,6.6411819,13.282364,0
2671,SDFSRQ,al,1,SDF,US-KY,Louisville,256231,62,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,154473,2,0,1,1,1,11.947775,0,0,0,0,586756,766,6.6411819,13.282364,0
2671,SDFSRQ,dl,1,SDF,US-KY,Louisville,256231,62,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,154473,2,0,1,1,1,11.947775,580,770.23267,446734.94,120.5,586756,766,6.6411819,13.282364,13.009723
2671,SDFSRQ,lcc,0,SDF,US-KY,Louisville,256231,62,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,154473,2,1,1,1,1,11.947775,0,0,0,0,586756,766,6.6411819,13.282364,0
2671,SDFSRQ,ua,0,SDF,US-KY,Louisville,256231,62,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,154473,2,0,1,0,1,11.947775,0,0,0,0,586756,766,6.6411819,13.282364,0
